Date,Open,High,Low,Close,Volume
2022-11-22,39.85,39.85,38.0,38.05,11181
2022-11-21,39.75,40.2,38.55,39.3,1768
2022-11-18,39.0,39.8,38.4,39.1,5352
2022-11-17,39.75,40.05,39.0,39.05,5168
2022-11-16,40.95,40.95,39.0,39.2,10567
2022-11-15,37.45,40.85,37.45,40.75,22127
2022-11-14,37.5,40.65,37.5,38.95,13462
2022-11-11,39.75,40.65,39.05,39.4,19949
2022-11-10,39.0,39.0,38.5,38.8,3548
2022-11-09,39.35,39.85,38.5,39.1,7213
2022-11-07,38.5,39.9,38.5,39.35,5911
2022-11-04,39.5,40.0,38.5,38.9,7343
2022-11-03,39.35,39.5,38.55,39.05,9299
2022-11-02,39.9,39.9,38.5,39.3,2305
2022-11-01,38.7,40.9,38.7,39.0,15423
2022-10-31,41.95,41.95,39.05,39.8,13053
2022-10-28,39.5,41.3,39.3,40.15,27676
2022-10-27,39.05,39.95,39.05,39.45,4507
2022-10-25,40.95,41.0,39.55,39.9,5973
2022-10-24,39.2,41.15,38.5,40.95,16203
2022-10-21,40.65,40.65,39.0,39.2,3098
2022-10-20,40.4,41.3,39.0,39.5,17985
2022-10-19,40.1,41.6,39.7,40.5,15238
2022-10-18,40.1,42.0,39.4,41.75,42144
2022-10-17,40.2,41.8,40.2,41.4,10023
2022-10-14,41.4,41.4,39.05,40.95,10702
2022-10-13,41.1,41.4,39.35,39.8,6187
2022-10-12,43.0,43.0,40.0,41.1,5953
2022-10-11,43.95,44.1,40.15,41.45,25951
2022-10-10,40.95,42.15,38.2,42.15,15878
2022-10-07,40.15,40.15,40.15,40.15,7593
2022-10-06,37.4,38.25,37.4,38.25,9810
2022-10-04,36.1,38.5,35.8,36.45,29306
2022-10-03,37.45,39.15,37.3,37.65,19644
2022-09-30,39.1,40.95,39.1,39.25,19826
2022-09-29,41.15,44.1,41.15,41.15,7959
2022-09-28,45.9,45.9,42.35,43.3,7088
2022-09-27,41.55,45.5,41.55,44.5,16587
2022-09-26,43.7,43.7,43.7,43.7,10401
2022-09-23,48.3,48.3,46.0,46.0,9283
2022-09-22,49.35,49.35,44.65,48.4,54990
2022-09-21,46.75,47.0,45.2,47.0,31776
2022-09-20,69.95,70.9,64.45,67.2,52002
2022-09-19,64.6,67.8,61.4,67.8,108784
2022-09-16,58.5,64.6,58.5,64.6,62484
2022-09-15,61.55,61.55,61.55,61.55,25069
2022-09-14,64.75,64.75,64.75,64.75,17500
2022-09-13,74.45,74.7,68.15,68.15,56435
2022-09-12,61.0,71.7,60.0,71.7,274907
2022-09-09,54.9,60.0,54.05,59.75,134567
2022-09-08,52.45,53.85,52.0,52.1,8237
2022-09-07,51.3,53.9,51.3,52.4,6881
2022-09-06,51.65,54.5,51.5,51.9,4553
2022-09-05,54.65,54.65,51.0,51.7,19421
2022-09-02,52.5,53.45,52.0,52.8,3828
2022-09-01,54.7,56.5,51.5,52.25,25708
2022-08-30,57.9,57.9,50.15,53.6,7230
2022-08-29,53.05,54.85,52.0,54.05,8454
2022-08-26,54.45,56.35,54.0,55.15,24746
2022-08-25,52.8,55.55,52.3,53.85,25085
2022-08-24,54.95,54.95,53.35,53.85,10514
2022-08-23,54.5,54.5,52.0,53.25,5205
2022-08-22,52.95,55.75,52.0,53.9,23083
2022-08-19,52.3,58.25,51.5,51.8,10983
2022-08-18,55.25,55.25,52.2,53.05,16636
2022-08-17,55.8,55.8,52.0,53.2,15709
2022-08-16,48.7,56.9,48.7,51.5,16660
2022-08-12,56.8,56.8,52.7,53.05,37326
2022-08-11,51.9,56.7,48.1,52.65,56907
2022-08-10,47.5,48.0,38.15,47.25,38391
2022-08-08,45.05,48.3,44.05,47.1,58242
2022-08-05,45.0,45.9,42.5,44.0,26392
2022-08-04,47.4,48.0,41.0,43.75,98684
2022-08-03,42.55,43.0,41.0,41.6,20824
2022-08-02,45.0,45.0,42.1,42.4,5283
2022-08-01,46.6,46.6,41.2,44.05,32837
2022-07-29,42.2,43.85,39.7,43.0,38572
2022-07-28,38.6,39.4,36.1,38.35,5873
2022-07-27,38.65,38.65,36.3,37.2,4347
2022-07-26,36.25,39.9,36.25,37.4,4703
2022-07-25,41.05,41.05,36.3,38.1,1189
2022-07-22,39.25,43.0,37.1,38.0,9224
2022-07-21,40.95,40.95,37.05,38.05,5805
2022-07-20,38.25,40.8,38.25,38.6,9279
2022-07-19,41.0,41.0,39.0,39.85,4753
2022-07-18,41.85,41.85,39.5,40.05,1600
2022-07-15,39.75,41.45,39.35,41.0,2222
2022-07-14,43.95,43.95,39.3,39.75,5971
2022-07-13,44.95,44.95,38.5,41.2,9661
2022-07-12,39.05,42.6,39.0,40.15,14862
2022-07-11,41.0,42.45,38.05,40.55,1665
2022-07-08,40.45,41.4,40.0,40.1,7610
2022-07-07,41.0,41.95,40.4,40.45,1023
2022-07-06,40.05,42.15,40.05,40.4,1801
2022-07-05,43.65,43.65,39.2,41.25,11626
2022-07-04,42.35,47.9,40.2,42.25,18065
2022-07-01,44.95,44.95,36.0,42.15,11884
2022-06-30,46.75,46.75,41.05,42.25,27237
2022-06-29,39.9,44.3,37.7,42.95,21254
2022-06-28,38.0,38.55,37.15,37.75,4360
2022-06-27,39.0,39.0,35.2,37.9,20178
2022-06-24,31.9,36.5,31.65,35.9,20750
2022-06-23,30.5,32.45,26.0,30.55,6498
2022-06-22,33.7,33.7,30.45,30.55,5403
2022-06-21,29.85,33.0,29.75,31.55,8143
2022-06-20,30.05,33.0,27.6,29.5,5915
2022-06-17,31.2,33.9,30.0,32.45,18264
2022-06-16,34.0,34.0,31.0,31.0,3263
2022-06-15,34.75,34.75,31.4,31.85,6069
2022-06-14,31.1,33.75,31.1,33.3,776
2022-06-13,31.85,32.55,31.2,31.85,2626
2022-06-10,33.0,33.75,32.0,32.5,4424
2022-06-09,38.0,38.0,32.35,32.45,4815
2022-06-08,33.1,33.8,32.05,33.45,2696
2022-06-07,33.15,34.55,32.5,33.05,3219
2022-06-06,33.0,34.25,32.25,32.45,4354
2022-06-03,34.8,35.0,33.75,34.3,1284
2022-06-02,34.4,34.4,32.8,33.65,2043
2022-06-01,36.95,36.95,32.2,32.75,4229
2022-05-31,34.95,36.1,32.55,33.7,3490
2022-05-30,38.95,38.95,33.8,34.3,3955
2022-05-27,37.3,37.3,33.2,33.7,12410
2022-05-26,35.75,35.75,30.3,32.95,5522
2022-05-25,38.5,38.5,33.25,33.5,4916
2022-05-24,35.25,36.5,34.7,35.2,4350
2022-05-23,36.6,36.6,35.3,35.55,1666
2022-05-20,36.9,36.9,34.8,35.5,828
2022-05-19,35.45,35.7,34.5,34.55,711
2022-05-18,36.45,36.45,32.2,36.0,4926
2022-05-17,35.7,36.9,35.7,36.6,274
2022-05-16,38.45,38.45,35.0,35.7,1692
2022-05-13,34.0,37.0,30.15,36.1,27244
2022-05-12,31.0,33.85,27.9,32.4,4505
2022-05-11,33.7,33.7,31.8,32.1,6518
2022-05-10,32.65,36.45,32.65,33.7,8424
2022-05-09,34.65,36.9,33.3,34.7,20345
2022-05-06,36.75,36.75,35.5,36.0,2790
2022-05-05,36.55,37.0,35.65,36.1,5368
2022-05-04,37.45,37.5,35.65,36.6,3560
2022-05-02,37.1,37.5,35.05,36.7,0
