Date,Open,High,Low,Close,Volume
2024-03-11,4.43,4.43,4.43,4.43,550869
2024-03-07,4.52,4.52,4.52,4.52,819993
2024-03-06,4.61,4.61,4.61,4.61,406395
2024-03-05,4.7,4.7,4.7,4.7,632554
2024-03-04,4.79,4.79,4.79,4.79,938795
2024-03-01,4.97,4.97,4.97,4.97,1086645
2024-02-29,5.07,5.07,5.07,5.07,625206
2024-02-28,5.17,5.17,5.17,5.17,652718
2024-02-27,5.27,5.27,5.27,5.27,677383
2024-02-26,5.37,5.37,5.37,5.37,861266
2024-02-23,5.47,5.47,5.47,5.47,707692
2024-02-22,5.58,5.58,5.58,5.58,615860
2024-02-21,5.69,5.69,5.69,5.69,981334
2024-02-20,5.8,5.8,5.8,5.8,1167223
2024-02-19,5.91,5.91,5.91,5.91,1228085
2024-02-16,6.03,6.03,6.03,6.03,1065035
2024-02-15,6.15,6.15,6.15,6.15,1182110
2024-02-14,6.27,6.27,6.27,6.27,834496
2024-02-13,6.39,6.39,6.39,6.39,895860
