BSE_securities_name
Harshdeep
AMD Industries
Bothra Metals
Ras Resorts
Imagica. Enter.
Checkpoint Trend
Polymac Thermof.
Sadhna Broadcast
HB Portfolio
Ladderup Finance
PCS Technology
Waa Solar
Hathway Cable
Sharda Cropchem
Baroda Rayon
United Leasing
Bluechip Tex Ind
Adcon Capital
Prit Nandy Comm.
Diksat Transworl
Tokyo Plast Intl
U. H. Zaveri
UPL
Zinema Media
Swagtam Trading
Nanavati Venture
Hindoo. Mills
Olympic Cards
Ganga Pharma.
Gloster Ltd
Swadha Nature
Diana Tea Co
Yuvraaj Hygiene
SRU Steels
Dangee Dums
Zenith Fibres
Lovable Lingerie
APM Industries
Encode Packaging
Raw Edge Indust.
Easun Capital Ma
Rajesh Exports
Palm Jewels
Visaka Industrie
Integra Tele.
Anka India
Allcargo Logist.
JP Associates
Dhampur.Spl.Sug.
Quest Capital
Ramco Inds.
Bodal Chemicals
FCS Software
KEN Fin.Serv.
Mahindra EPC
Godha Cabcon
Credent Global
Banka Bioloo
United Textiles
HB Leasing &Fin.
Guj Apollo Inds
Nahar Indl. Ent.
Marsons
SPS Finquest
Jindal Poly Film
Sambhaav Media
Fermenta Biotec.
Usha Mart. Edu.
Hind.Fluoro Carb
Longspur Intl
Jain Marmo Inds
Energy Devl.Co.
Mahindra Logis.
Omkar Pharmachem
Hinduja Global
Photon Capital
Mahesh Developer
Windsor Machines
Trans Freight
B H E L
Akash InfraProj.
Mercury EV-Tech
Indian Wood Prod
Asian Warehous.
Ritesh Intl.
3P Land Hold.
Kothari Products
S P Capital Fin.
Krishna Capital
Coffee Day Enter
Globalspace Tech
Indian Link Ch.
Sterling & Wils.
SBL Infratech
Shivam Autotech
Eiko Lifescience
Sunil Healthcare
National High
Anik Industries
Nath Industries
Dhanvantri Jeev.
NDL Ventures
Cindrella Hotels
Frontline Corp.
Guj. Petrosynth.
G K Consultants
Gita Renewable
Polo Queen Ind.
Diligent Media
Beryl Securities
Acrow India
Arigato Universe
Tridev Infra.
SMIFS Cap. Mkt.
Scooters India
Sungold Capital
Agro Tech Foods.
Uniinfo Telecom
Divyashakti
Yash Chemex
Guj. Inject(Ker)
Robust Hotels
Shreevatsaa Fin.
Amanaya Ventures
Asian Tea & Exp
ATV Projects
Sanco Trans
Surana Solar
G-Tec Janix
Kinetic Trust
Thacker & Co.
Accord Synergy
Soma Textiles
Deccan Healthcar
Concrete Infra
R R Fin. Cons.
Dalal Street Inv
Ucal
Modi Naturals
Money Masters
IRB Infra. Trust
Viceroy Hotels
Real Eco-Energy
Karma Energy Ltd
Phoenix Intl.
Neo Infracon
Maitri Enterp.
Bengal Tea & Fab
Empower India
Raconteur Global
Newtime Infra.
Sri Havisha
Trescon
Patron Exim
Ishan Dyes & Ch.
DHP India
GCM Capital
Tatia Global
Shivansh Finserv
Motor & Gen Fin
Omnitex Industri
Rajnish Wellness
Raj Television
Pro CLB
Jay Shree Tea
Silly Monks
Enterprise Intl.
Mittal Life Styl
Scanpoint Geoma
JLA Infraville
Victoria Mills
Times Green Ener
Ambani Organics
Supreme Holdings
Sadbhav Engg.
Naturite Agro
R R Securities
Deepak Spinners
Acme Resources
City Pulse Multi
Graviss Hospital
United Interacti
Yash Innoventure
Surani Steel Tub
Pankaj Piyush
SIL Investments
Gemstone Invest.
Saianand Commer.
Ace Integrated
RKD Agri
Bhanderi Infra.
Ginni Filaments
Gautam Gems
Mahindra Life.
Pilani Invest.
Bharat Gears
Bharat Agri Fert
Kretto Syscon
Simbhaoli Sugar
SSPN FINANCE
Mishka Exim
Yogi Infra Proj.
Veerkrupa Jewel
Simplex Realty
Minal Industries
Orient Paper
Sarvottam Finve.
Candour Techtex
ASL Industries
Rudra Ecovation
NPR Finance
Siddha Ventures
Poona Dal & Oil
Rain Industries
Consecutive In&T
Bannari Amm Spg.
Hil Ltd
Mid East Port.
Asia Pack
Pearl Green Club
Panabyte Tech
Bright Brothers
Natural Biocon
TARC Ltd
Excel Industries
Urja Global
Ashnisha Indus.
KJMC Financial
Indo Euro Indch.
Triveni Enterpri
Jalan Transol.
Arunjyoti Bio
Polyplex Corpn
Apoorva Leasing
Zenith Exports
Raghunath Intl.
Zomato Ltd
Fabino Life Sci.
Evoq Remedies
Kanani Industrie
PB Fintech.
Laffans Petroch
Utique Enterp.
Nirav Commercial
Libord Finance
Sh. Bajrang All.
GVP Infotech
Athena Construc.
Shipping Land
Munoth Fin.Serv.
Swojas Energy
NCL Res. & Finl.
Tata Inv.Corpn.
Titan Securities
Trejhara Solutio
Super Spinning
Viji Finance
Hiliks Technolog
Winsome Brew.
James Warren Tea
SignatureGlobal
ANG Lifesciences
AKM Creations
AFLOAT Enterpris
Cybele Industrie
Kolte Patil Dev.
Guj. Lease Fin.
Ekennis Software
Jio Financial
Uniphos Enter.
Caprihans India
STEL Holdings
Hind.Bio Science
Gujchem Distill
Genpharmasec
Ahasolar Technol
PPAP Automotive
Hind.Organ.Chem.
Vijay Solvex
Tarmat
Starlog Enterp.
Bombay Dyeing
Graphite India
SPA CAPT SER
Jet Infraventure
Reliance Power
Samor Reality
Rajnish Retail
Mercantile Vent.
Jocil
Narmada Macplast
Shukra Bullions
Sarup Industries
Summit Securitie
Shree Ganesh Bio
Khandwala Sec.
Vandana Knitwear
Grob Tea Co
Avance Tech.
Atharv Enter
Dynamic Portfol
AGS Transact
Sagar Cements
Anzen IYEP Trust
Camlin Fine
Setco Automotive
Shyama Infosys
Haryana Capfin
Orchasp Ltd
Bazel Internatio
Walchan. Inds.
BAMPSL Sec.
Bharat Bhushan
P.M. Telelinnks
Nagpur Power
Shoora Designs
Vaghani Techno
Ushakiran Fin.
ERP Soft Systems
Nahar Capital
COSYN
Gala Global
Navkar Corporat.
Bilcare
TeleCanor Global
Onesource Ideas
Mangalam Drugs
Magnum Ventures
Khoobsurat Ltd
Alchemist Corp.
Ganges Securitie
Panjon
Indo Cotspin
Lee & Nee Soft.
Welspun Investme
Kakatiya Cement
Bhilwara Spinner
Indsil Hydro
Natura Hue Chem
Croissance Ltd
Pagaria Energy
Valiant Organics
Jyoti Structures
Mystic Electron.
Asian Granito
Ambassador Intra
ACI Infocom
Kalyani Invest.
Filatex Fash.
Bangalore Fort
Asahi Songwon
Palred Technolog
Navkar Urban.
Alstone Textiles
Perfect Infraeng
M P Agro Inds.
TVS Elec.
OTCO Intl
Pearl Polymers
East Buildtech
Shyam Century
Veer Energy
Pankaj Polymers
Rajapalayam Mill
Tarini Internat.
Tips Films
Indian Infotech
Novateor Resear.
Mangalam Industr
Orient Bell
Sequent Scien.
Mah. Scooters
Regent Enterp.
52 Weeks Enter.
Mihika Industrie
Vaxfab Enterp.
Max Estates
Sarda Proteins
Kanoria Chem.
Golden Crest
GKW
Mahan Industries
Class. Gl. Fin.
Max Heights
Silver Pearl
Sambandam Spg.
Symbiox Investme
Bajaj Hindusthan
Shiva Cement
Murae Organisor
Sumeru Industrie
Shree Rama News.
Groarc Industrie
Vital Chemtech
Nalwa Sons Invst
Aditya Ispat
Kiran Print Pack
Kanchi Karpooram
Sanblue Corp.
JSW Holdings
Ashoka Refinerie
Unichem Labs.
A R C Finance
BITS
Gallops Enterp.
Excel Realty
Omnipotent
Haria Exports
Shreeoswal Seeds
Jetmall Spices
Likhami Consult.
Gleam Fabmat
Minolta Finance
ARSS Infra
Genomic Valley
AVI Polymers
Alfavision Overs
SW Investments
Cistro Telelink
V-Mart Retail
Mah. Corporation
Rajkot Inv.Trust
RLF
KBS India
Yamini Invest
Arman Holdings
Alfred Herbert
Mohit Industries
Oswal Agro Mills
Vikalp Securitie
Amit Internation
Texmaco Infrast.
NBI Indl. Fin.
Oswal Green Tech
Space Incubatric
Nahar Spinning
Dai-ichi Karkari
Prime Capital Ma
Mac Charles(I)
Aditya Bir. Fas.
Setubandhan Inf.
Margo Finance
Deep Energy
SVS Ventures
Devine Impex
VCU Data Managem
Dhruv Wellness
Ramchandra Leas.
Thirumalai Chem.
Sh. Krish. Infr.
Parle Industries
Ravikumar Distll
K K Fincorp
Vitesse Agro
Panafic Industri
Evexia Lifecare
Mukta Agricultur
Lak. Prec. Screw
Trimurthi
Sharanam Infra
Hind.Appliances
Sungold Media
Sonalis Consumer
Explicit Finance
Shukra Jewellery
MILGREY FIN.&INV
Munoth Commun.
Sunshine Capital
Ashram Online
Hindustan Media
Franklin Leasing
Woodsvilla
Citizen Infoline
Tirupati Tyres
Senthil Infotek
SKIL Infrastr
Gajanan Sec.Serv
Jaihind Synth
S I Paper Mills
Sundaram Multi.
Salasar Exterior
Eastcoast Steel
Sirohia & Sons
Indo Credit Cap.
Vintage Secur.
Julien Agro
Worldwide Alumi.
Decillion Financ
Superior Finleas
Kaizen Agro
Madhusudan Sec.
CLIO Infotech
Goldline Intl.
Tahmar Enterp.
V B Industries
TV18 Broadcast
Sampann Utpadan
SJ Corp
Elegant Floricul
Shalimar Prod.
Svaraj Trading
Scarnose Inter.
Vision Corpn.
Vikas Proppant
Tree House Edu.
VKJ Infradevelop
IND Renewable
CRP Risk Mgt.
Garbi Finvest
Guj. Credit Corp
Dishman Carbogen
Siddhes. Garment
MASK INVESTMENTS
Computer Point
Available Fin.
BLS Infotech
Global Cap.Mkt.
Asit C Mehta Fin
Pacheli Indust.
Jainco Projects
MFL India
Vax Housing Fin.
Wagend Infra
Sharp Investment
Karnavati Financ
Peoples Invest
Tirth Plastic
Geetanjali Cred.
R G F Capital
GTN Textiles
Hi-Tech Winding
Tranway Technol.
Country Club Hos
H T Media
Madhav Marbles
Hubtown
NACL Industries
Nahar Poly
Premier Cap Serv
DIC India
MRC Agrotech
Ushanti Colour
Naperol Invest.
Dynamic Industri
Shemaroo Entert.
Kotia Enterprise
Kemp & Co.
Shree Hanuman Sg
Prism Medico
Looks Health
Silver Oak (I)
Ladam Affordab.
Dolphin Offshore
Suncity Synth.
Thakkers Develp.
Interworld Digi.
Kartik Invest.
V R Films & Stud
Diamant Infra.
Netwrk.18 Media
Valiant Laborato
VSF Projects
Kapil Raj Financ
VL E-Governance
GFL
RSWM Ltd
Seya Industries
Jyotirgamya Ent.
Johnson Pharma
Simplex Infra
Jackson Invest
VIRAT LEASING
Delta Industrial
Polyspin Exports
Terai Tea Co
Kothari Ferment.
Veranda Learning
Techindia Nirman
Vijay Textiles
Fortune Interntl
Salem Erode Inv.
Systematix Sec.
KBC Global
Northlink Fiscal
Stephanotis Fin.
SVC Industries
Allcargo Gati
KLG Capital
Prime Focus
Ajel
Goenka Diamond
Darjeeling Ropew
Svam Software
Nivaka Fashions
Rajasthan Gases
Tavernier Res.
USG Tech
Alexander Stamps
MBL Infrast
Polo Hotels
Pan India Corpor
Eastern Treads
Garware Synth
Indong Tea Co
Kkalpana Plastic
Grandma Trading
Lucent Industrie
N2N Technologies
Naksh Precious
Loyal Textile
Square Four Pro.
Oricon Enterpris
Shanti Guru Inds
Sir Shadi Lal
Integ. Capital
Astron Paper
India Cements
Garware Marine
Kuberan Global
Swadeshi Inds
Jetking Infotrai
Ravinder Heights
Aviva Industries
Aion-Tech Soluti
Shelter Infra
G G Dandekar
Shreyas Shipping
Patidar Buildcon
Shantai Indust.
Tulsyan NEC
Dolphin Medical
Wockhardt
Omni Ax's
Manraj Hsg.Fin.
Trio Merc. Trad.
Visesh Infotec.
Jamshri Realty
Sujala Trading &
Agio Paper
Olympic Oil Ind.
ASM Technologies
Nouveau Global
Advance Meter.
Voltaire Leasing
Rich Universe
Yogi Ltd
Sword-Edge Comm.
Vaarad Ventures
Medi Caps
Jeevan Scienti.
Gangotri Textile
GKB Ophthalmics
Visagar Finan.
Winpro Industrie
Sanco Industries
Scintilla Comm
Sh. Steel Wire
ACE EduTremd Ltd
Garnet Intl.
Satra Properties
Guj.Nat.Resour.
Shiva Texyarn
S & T Corporatio
Tantia Constr.
Kush Industries
MPIL Corporation
Lakshmi Mills
Vision Cinemas
Innovassynth Inv
India Lease Dev.
Ishaan Infrastru
Delhivery
Padmalaya Tele.
Popular Estate
Shricon Indus.
Hemisphere Prop
Warren Tea
GACM Tech-DVR
Katare Spinning
Oswal Leasing
Progrex Ventures
Manjeera Constr.
Samtex Fashion
Chemplast Sanmar
Orissa Minerals
Sayaji Industr
Golden Carpets
Accedere
Makers Labs.
Stellar Capital
LCC Infotech
Tulasee Bio-Eth.
Paras Petrofils
JHS Sven.Lab.
A F Enterprises
West Leisure
Classic Filament
Madhucon Project
Samsrita Labs
Hind.Urban Infra
Salora Intl.
MFS Intercorp
Tulive Developer
PC Jeweller
Shalimar Agencie
Nakoda Group
Kiri Industries
Equippp Social
Misquita Engg.
Bharatiya Glob.
Hit Kit Global
Velan Hotels
IEC Education
Rotographics (I)
Landmarc Leisur.
SSPDL Ltd
Sundaram Clayton
Sai Capital
Global Longlife
Sanwaria Consum.
Kavveri Telecom
Transgene Biotek
Modulex Const.
KIOCL
Tapi Fruit
Oscar Global
Sical Logistics
Taaza Intern.
PVP Ventures
Gokak Textiles
Hathway Bhawani
G V Films
Jindal Leasefin
Shamrock Indl.
Catvision Ltd
UTL Industries
Archies
TGB Banquets
S V Global Mill
Primo Chemicals
Benara Bearings
IFB Agro Inds.
First Fintec
Antarctica
Anjani Portland
Milestone Furn.
Ganesh Holdings
Arshiya
Patspin India
Palash Securi.
Blue Chip India
Norben Tea
GCM Securit.
Sunraj Diamond
Hasti Finance
Virya Resources
Lords Chloro
Bansisons Tea
Cinevista
B P Capital
Amerise BioScie
Ludlow Jute
Colorchips New
Prem. Synthetic
Genus Prime
Universal Arts
Diggi Multitrade
Mehta Securities
S I Cap. & Fin.
Panth Infinity
Zodiac-JRD MKJ
Shiva Mills
Coromandel Engg.
Venlon Enterpris
Nilachal Refract
GTN Industries
Bijoy Hans
7NR Retail Ltd
Meghmani Organi.
VIP Clothing
M M Rubber
Dharani Finance
Source Industrie
Fortis Malar
Kamanwala Housin
CIL Nova Petro.
Marshall Machin.
Quint Digital
Neogem India
Advance Syntex
Elango Industrie
Prag Bosimi Syn.
Supra Trends
Rajasthan Cylind
Aravali Sec
Ceeta Industries
Royal India Corp
Vodafone Idea
Panacea Biotec
Bombay Talkies
Eros Intl.Media
I Power Solution
Containerway Int
Yash Mgmt & Sat.
Skyline Millars
Ashtasidhhi Ind
Williamson Fin.
Indokem
ISF
Gujarat Alkalies
AksharChem (I)
Stanrose Mafat.
Epuja Spiritech
Ironwood Educa
Fruition Venture
Sri Nacha. Cott.
Aanchal Ispat
Borosil Renew.
Poddar Housing
Capricorn System
Krishna Vent.
Nureca
Regis Industries
Kiran Syntex
Shristi Infra
DCM Financial
Emami Realty Ltd
Munoth Capital
Kimia Bioscien.
NDTV
Ahimsa Industrie
Shashank Traders
Kallam Textiles
Ester Industries
STL Global
Decipher Labs
Dhenu Buildcon
SVP Global
Photoquip India
Alok Industries
ANS Industries
Link Pharma Chem
Astec Lifescienc
BGIL Films & Tec
Maris Spinners
GCM Commodity
Radhe Develop.
Indo Rama Synth.
Veejay Lak. Eng.
Kashyap TeleMed.
LGB Forge
Bohra Industries
Vivo Collaborat.
Phyto Chem (I)
Phaarmasia
Restaurant Brand
Freshtrop Fruits
Waterbase
Abhishek Infra.
Agro Phos India
Bacil Pharma
Indiabulls Enter
Sylph Techno
IGC Industries
Lippi Systems
Mahaveer Infoway
Prajay Engineers
Parsvnath Devl.
Vasa Retail
Millen. Online
K G Denim
Flex Foods
Dhani Services
Subex
H D I L
Sanghi Industrie
G K P Printing
Cargosol Logist.
Reliable Ventur.
Bang Overseas
Global Offshore
Shah Alloys
Sterling Green
Aroma Ent.
Natl. Oxygen
Oswal Yarns
Polytex India
India Steel
Kanco Tea
Vanta Bioscience
K-Lifestyle
Texel Industries
Tijaria Polypipe
Hipolin
Shreyas Interm.
Command Polymers
Indian Bright St
Mega Nirman
Madhur Inds
Rama Phosphates
Lime Chemicals
Bombay Wire
Baroda Extrusion
Quantum Build
Creative Eye
Santosh Fin Fab
Compuage Info.
Andhra Cements
Choksi Imaging
Sutlej Textiles
Futuristic Sec.
Sybly Industries
Harmony Capital
Aditya Consumer
Jauss Polymers
Rolta India
Lasa Supergeneri
Soni Medicare
Saptak Chem &
PBM Polytex
Sibar Auto Parts
3i Infotech
Mehta Housg. Fin
Standard Inds.
Niyogin Fintech
Vallabh Steels
Mcleod Russel
Uniroyal Marine
Sun Retail
Shyamkamal Inv
Visa Steel
Tierra Agrotech
TCM
Shri Vasuprada
Shriram AMC
Oriental Trimex
Integra Switch
Zota Health Care
Williamson Magor
Johnson Con. Hit
Standard Battery
Khaitan Chemical
Ind-Agiv Commer.
SMVD Poly Pack
Secmark Consult.
Nikki Glob.Fin.
TCI Industries
Kanel Indust.
Max India Ltd
Step Two Corp.
Delta Manufact.
CMI
Gillanders Arbut
M T N L
MT Educare
ITI
Raj Packaging
Indian Acrylics
Hypersoft Tech.
Padmanabh Inds.
Chambal Brewer
BN Holdings
Solara Active
Norris Medicines
NMDC Steel
Zodiac Cloth. Co
Vista Pharma.
Twinstar Indus.
Cont. Controls
Nirmitee Robotic
SPS Intl.
MPS Pharmaa
Indergiri Fin.
Datiware Mari.
Starlit Power
Bharat Immunolog
Fraser & Company
Punjab Commun.
Rap Media
Steelman Telecom
Intec Capital
Kome-on Commun.
Nag. Agri Tech.
Balkrishna Paper
Goldcoin Health
Innocorp
Aarvee Denims
Octaware Tech.
Lynx Machinery
Shree Ram Prote.
JCT
Spencer's Retail
Universal Office
Continental Seed
One 97
Restile Ceramics
Jointeca Educati
Next Mediaworks
Bright Solar
Future Consumer
Apt Packaging
Omkar Spl.Chem.
Ahm. Steelcraft
Dec.Gold Mines
Ecoboard Inds.
Future Enterp.
Sturdy Industrie
Keerthi Indus
Equinox India
Galaxy Agrico
Noida Tollbridg.
Lloyds Luxuries
Minaxi Textiles
Dhanlaxmi Fabric
Hemang Resources
Daikaffil Chem
T. Spiritual
Bheema Cements
Facor Alloys
Shanti Overseas
S R Industries
Aurum Proptech
Ramgopal Polytex
Skyline Ventures
Transpact Enter.
Shalimar Paints
Andrew Yule & Co
Virtualsoft Sys.
Welcure Drugs
Triton Corp.
SDC Techmedia
NRB Indl Bearing
Envair Electrody
Aspira Pathlab
Quest Softech
Cerebra Integr.
Kisan Mouldings
Ortel Commu.
Inland Printers
Lexus Granito
ABC Gas (Int.)
JK Agri Genetics
Shashwat Furnis.
Innovative Ideal
Future Retail
Hanman Fit
Nitco
Jayshree Chem.
Prismx Global
South Asian Ent.
SEL Mfg. Co
Goodricke Group
Ramasigns Indus.
Glittek Granites
Relic Tech.
Digjam
BGR Energy Sys.
Vama Industries
Rajvir Inds.
MSR India
Chrome Silicon
Arcee Industries
Winsome Yarns
Gayatri Projects
Websol Energy
Richa Industries
Esha Media
The Ravalgaon
Manugraph India
Umiya Tubes
SecureKloud Tech
Vels Film
Reliance Home
BCL Enterprises
JPT Securities
Moxsh Overseas
Sheshadri Indus.
Vardhman Concr.
Unitech
Bloom Dekor
Xelpmoc Design
IL&FS Transport
Zee Media
GE Power
Sumeet Industrie
Prashant India
A B M Internatl.
MIRC Electronics
Aimco Pesticides
Krebs Biochem
Prime Urban
Dhunseri Tea
Purohit Const.
Universus Photo
Orosil Smiths
Kernex Microsys.
A2Z Infra Engg.
Rishabh Sp. Yarn
MEP Infrast.
Piccadily Sugar
Wardwizard Foods
Take Solutions
Morarjee Text.
S K Internation.
Kesar Terminals
Panyam Cement
Omaxe
SAB Events
Oil Country
Landmark Prop.
Tiaan Consumer
Ace Engitech
Capfin India
EKI Energy
Charms Industrie
Padam Cotton
Tejassvi Aaharam
Brooks Lab.
Suvidhaa Info.
Yudiz Solutions
Globus Power
Purple Finance
Pan Electronics
Heads UP Venture
Brawn Biotech
Semac Consul
Midwest Gold
Saffron Industri
Omkar Overseas
Pharmaids Pharma
Nihar Info Glob.
Flexituff Vent.
Hemadri Cements
Eurotex Industri
TCNS Clothing Co
Jaybharat Text
HCL Infosystems
Gem Spinners
Vaxtex Cotfab
Simplex Papers
Sancode Tech.
J Taparia Proj
Alan Scott Inds.
Blue Pearl
Tarapur Trans
Maruti Sec.
Aksh Optifibre
Ankit Met.Power
Fervent Synerg.
Sikozy Realtors
Suven Life Scie.
SpiceJet
Ador Multi Prod.
Net Avenue
Praxis Home
Fone4 Communica.
Indra Industries
AI Champ.Inds.
Kaarya Facilit.
Aadi Industries
Spectra Industri
Thirani Projects
Oxygenta Pharma
Kabra Drugs
Burnpur Cement
Gayatri BioOrga.
Kakatiya Textile
VXL Instruments
Ramco Systems
BEML Land Assets
Gogia Capital
RCI Industries
Kumbhat Fin.
Siti Networks
Quintegra Soln.
TIL
Hemo Organic
Kobo Biotech
Rama Paper Mills
Yunik Managing
Genesis IBRC
Deccan Bearings
Indifra Ltd
Parmax Pharma
Trinity League
Svarnim Trade Ud
Ortin Labs.
PS IT Infra
Iykot Hitech
Lypsa Gems
Waaree Tech.
TMT (I)
Jaipan Industrie
Tarai Foods
Future Lifestyle
Incon Engineers
RSC Internl.
SGN Telecoms
Transglobe Foods
Gravity (India)
Soma Papers
Shree Securities
Mudunuru
Visagar Polytex
Kaya Ltd
Ontic Finserve
Savani Financial
Valencia Nutrit.
Thakral Services
Tasty Dairy
Starcom Info.
Suumaya Indust.
Risa Internatio.
Beeyu Overseas
Nagarjuna Fert.
SPARC
Jyothi Infra.
Integ. Hitech
Union Qual. Pla.
Supreme Engg.
Nutricircle
White Organic Re
Krishna Fil. Ind
SRM Energy Ltd
Shrenik
Heera Ispat
Essar Shipping
Roselabs Finance
PFL Infotech
Unitech Internat
Melstar Info.
Regency Ceramics
Abate As Indust
Paos Industries
Intl. Data Mgt.
Impex Ferro Tech
Sintex Plastics
Popees Care
Kore Foods
EMA India
Univa Foods
Eureka Industrie
Siel Fin. Serv.
Yaari Digital
Epsom Properties
Magnus Retail
Suumaya Corp.
Aneri Fincap
Sterling Guaran.
Asian Petroprod.
V R Woodart
Sharp India
VST Till. Tract.
PAE
Mipco Seaml Ring
Starlite Comp.
Quantum Digital
Modern Dairies
Monind
Suryo Foods
IITL Projects
Shah Foods
Garodia Chemical
Modipon
Royal Cush. Vin.
Vikas Wsp
Raymed Labs
Linaks Microelec
Switching Tech.
Fourth Gen.
GTL Infra.
Servoteach Inds.
Carnation Inds.
EL Forge
Vas Infra.
Guj. State Fin.
Quadrant Tele.
TCI Finance
Manipal Fin. Cor
Jayabharat Cred.
Avishkar Infra
Invigorated Bus.
Pasupati Fincap
Amalgamated Elec
Ind Bank Housing
Premium Capital
Mediaone Global
Tricom Fruit
Alliance Integ.
Yashraj Contain.
Sudal Industries
Diamond Power
T N Telecom.
Shyam Telecom
GTL
Telogica
Shree Precoated
Mukat Pipes
Prakash Steelage
Tayo Rolls
Deccan Polypacks
Vardhman Polytex
Mid India Inds.
Sri Lak.Sar.Arni
Manor Estates
Modella Woollens
Uniworth
Meyer Apparel
Priya
E-Land Apparel
Simplex Mills
NB Footwear
Welterman Intl.
Coral Newsprints
Jet Airways
N K Industries
Galaxy Cloud
Educomp Sol.
Infomedia Press
Foundry Fuel
MPL Plastics
Rajeswari Infra.
MPF Systems
Rahul Merchand
Rajas. Petro Syn
iStreet Network
Shree Mfg. Co.
eDynamics Solut.
Objectone Inform
Standard Shoe
Markobenz Ventur
Gulf Oil Lubric.
TTI Enterprise
TPI India
TECIL Chemical
ID Info Business
Grand Foundry
Natl. Plywood
Miven Mach. Tool
Adline Chem Lab
Tata Motors-DVR
Future Ent. DVR
Jain Irrigat-DVR
Adhbhut Infra.
CMM Infraproj
Aban Offshore
Alps Industries
Ansal Properties
Binani Industrie
Cranes Software
Dish TV India
Golden Tobacco
Haz.Multi Proj.
HMT
IL&FS Engg.
Kalyani Steels
McNally Bharat
Muller & Phipps
Nimbus Projects
Satchmo Holdings
Rama Petrochem
Kridhan Infra
Reliance Communi
IMEC Services
Sea TV Network
Sri Adhik. Bros.
S T C
Neueon Towers
Supreme Infra.
Ushdev Intl.
Zenith Steel
Blu.Coast Hotel.
BKM Industries
Globus Spirits
Radhagobind Comm
Premier
Suditi Industrie
TV Vision
Innovative Tyres
Eco Hotels
Indian Energy Ex
Unistar Multim.
Diksha Greens
SAB Industries
Gian Lifecare
R O Jewels
Deep Diamond
Tarsons Products
C.E. Info System
Mauria Udyog
Innokaiz India
K&R Rail Engine.
Lotus Chocolate
Sprayking Ltd
Trishakti Indus
Sizemasters Tech
Plada Infotech S
Remus Pharma.
Vrundavan Planta
Macfos
KCD Industries
Yasons Chemex
Permanent Magnet
Evantra Ventures
Vasudhagama Ent.
Virtual Global
Jainam Ferro
Blue Cloud Soft.
New Swan
Varanium Cloud
Gabriel Pet
Growington Vent
Signpost India
Thaai
Zenith
M.V.K. Agro
Greenhitech
Storage Tech
Asarfi Hospital
Mandeep Auto
Shree Karni
Aerpace Indus
Rose Merc.
GSM Foils
IIRM Holdings
SKP Bearing
NDR INVIT Trust
Kilburn Engg.
Last Mile Enter.
Srivari Spices &
Cinerad Communic
M Lakhamsi Ind
Emmforce
TGIF Agribusines
Fischer Medical
Phoenix Township
Vani Commercials
Calcom Vision
Yarn Syndicate
Felix Industries
Brandbucket Med.
Ambo Agritec
Royal
Bharat Hig.InvIT
Droneacharya Aer
Akanksha Power
United Cotfab
Borosil Scienti.
Mason
JHS Svend.Retail
